state,district,key,year,season,rain_mm,n_days,rain_normal_mm,rain_anom_mm,rain_anom_pct
KARNATAKA,Vijayanagara,vijayanagara,2005-2006,Annual,626.64,365,617.49,9.15,1.48
KARNATAKA,Vijayanagara,vijayanagara,2006-2007,Annual,467.13,365,617.49,-150.36,-24.35
KARNATAKA,Vijayanagara,vijayanagara,2007-2008,Annual,651.34,365,617.49,33.84,5.48
KARNATAKA,Vijayanagara,vijayanagara,2008-2009,Annual,513.26,366,617.49,-104.23,-16.88
KARNATAKA,Vijayanagara,vijayanagara,2009-2010,Annual,848.56,365,617.49,231.06,37.42
KARNATAKA,Vijayanagara,vijayanagara,2010-2011,Annual,841.8,365,617.49,224.31,36.33
KARNATAKA,Vijayanagara,vijayanagara,2011-2012,Annual,484.23,365,617.49,-133.26,-21.58
KARNATAKA,Vijayanagara,vijayanagara,2012-2013,Annual,559.28,366,617.49,-58.21,-9.43
KARNATAKA,Vijayanagara,vijayanagara,2013-2014,Annual,607.27,365,617.49,-10.23,-1.66
KARNATAKA,Vijayanagara,vijayanagara,2014-2015,Annual,856.98,365,617.49,239.48,38.78
KARNATAKA,Vijayanagara,vijayanagara,2015-2016,Annual,657.61,365,617.49,40.11,6.5
KARNATAKA,Vijayanagara,vijayanagara,2016-2017,Annual,406.93,366,617.49,-210.57,-34.1
KARNATAKA,Vijayanagara,vijayanagara,2017-2018,Annual,687.73,365,617.49,70.23,11.37
KARNATAKA,Vijayanagara,vijayanagara,2018-2019,Annual,533.99,365,617.49,-83.5,-13.52
KARNATAKA,Vijayanagara,vijayanagara,2019-2020,Annual,786.34,365,617.49,168.85,27.34
KARNATAKA,Vijayanagara,vijayanagara,2020-2021,Annual,859.05,366,617.49,241.56,39.12
KARNATAKA,Vijayanagara,vijayanagara,2021-2022,Annual,882.36,365,617.49,264.87,42.89
KARNATAKA,Vijayanagara,vijayanagara,2022-2023,Annual,1041.95,365,617.49,424.45,68.74
KARNATAKA,Vijayanagara,vijayanagara,2023-2024,Annual,451.86,365,617.49,-165.63,-26.82
KARNATAKA,Vijayanagara,vijayanagara,1997-1998,Kharif,211.08,122,353.54,-142.45,-40.29
KARNATAKA,Vijayanagara,vijayanagara,1998-1999,Kharif,378.49,122,353.54,24.96,7.06
KARNATAKA,Vijayanagara,vijayanagara,1999-2000,Kharif,253.08,122,353.54,-100.46,-28.42
KARNATAKA,Vijayanagara,vijayanagara,2000-2001,Kharif,354.11,122,353.54,0.57,0.16
KARNATAKA,Vijayanagara,vijayanagara,2001-2002,Kharif,319.69,122,353.54,-33.85,-9.57
KARNATAKA,Vijayanagara,vijayanagara,2002-2003,Kharif,195.36,122,353.54,-158.18,-44.74
KARNATAKA,Vijayanagara,vijayanagara,2003-2004,Kharif,185.53,122,353.54,-168.01,-47.52
KARNATAKA,Vijayanagara,vijayanagara,2004-2005,Kharif,384.92,122,353.54,31.38,8.88
KARNATAKA,Vijayanagara,vijayanagara,2005-2006,Kharif,423.0,122,353.54,69.46,19.65
KARNATAKA,Vijayanagara,vijayanagara,2006-2007,Kharif,209.65,122,353.54,-143.89,-40.7
KARNATAKA,Vijayanagara,vijayanagara,2007-2008,Kharif,437.91,122,353.54,84.37,23.86
KARNATAKA,Vijayanagara,vijayanagara,2008-2009,Kharif,261.67,122,353.54,-91.87,-25.99
KARNATAKA,Vijayanagara,vijayanagara,2009-2010,Kharif,475.95,122,353.54,122.41,34.63
KARNATAKA,Vijayanagara,vijayanagara,2010-2011,Kharif,445.69,122,353.54,92.15,26.07
KARNATAKA,Vijayanagara,vijayanagara,2011-2012,Kharif,315.54,122,353.54,-37.99,-10.75
KARNATAKA,Vijayanagara,vijayanagara,2012-2013,Kharif,207.23,122,353.54,-146.3,-41.38
KARNATAKA,Vijayanagara,vijayanagara,2013-2014,Kharif,383.27,122,353.54,29.73,8.41
KARNATAKA,Vijayanagara,vijayanagara,2014-2015,Kharif,495.54,122,353.54,142.01,40.17
KARNATAKA,Vijayanagara,vijayanagara,2015-2016,Kharif,384.8,122,353.54,31.27,8.84
KARNATAKA,Vijayanagara,vijayanagara,2016-2017,Kharif,297.39,122,353.54,-56.14,-15.88
KARNATAKA,Vijayanagara,vijayanagara,2017-2018,Kharif,439.56,122,353.54,86.02,24.33
KARNATAKA,Vijayanagara,vijayanagara,2018-2019,Kharif,262.03,122,353.54,-91.5,-25.88
KARNATAKA,Vijayanagara,vijayanagara,2019-2020,Kharif,402.67,122,353.54,49.14,13.9
KARNATAKA,Vijayanagara,vijayanagara,2020-2021,Kharif,538.55,122,353.54,185.01,52.33
KARNATAKA,Vijayanagara,vijayanagara,2021-2022,Kharif,436.28,122,353.54,82.74,23.4
KARNATAKA,Vijayanagara,vijayanagara,2022-2023,Kharif,553.62,122,353.54,200.08,56.59
KARNATAKA,Vijayanagara,vijayanagara,2023-2024,Kharif,292.86,122,353.54,-60.68,-17.16
KARNATAKA,Vijayanagara,vijayanagara,1997-1998,Rabi,186.67,182,169.4,17.27,10.2
KARNATAKA,Vijayanagara,vijayanagara,1998-1999,Rabi,168.67,182,169.4,-0.73,-0.43
KARNATAKA,Vijayanagara,vijayanagara,1999-2000,Rabi,214.18,183,169.4,44.78,26.44
KARNATAKA,Vijayanagara,vijayanagara,2000-2001,Rabi,145.56,182,169.4,-23.84,-14.07
KARNATAKA,Vijayanagara,vijayanagara,2001-2002,Rabi,173.52,182,169.4,4.12,2.43
KARNATAKA,Vijayanagara,vijayanagara,2002-2003,Rabi,88.54,182,169.4,-80.86,-47.73
KARNATAKA,Vijayanagara,vijayanagara,2003-2004,Rabi,137.77,183,169.4,-31.63,-18.67
KARNATAKA,Vijayanagara,vijayanagara,2004-2005,Rabi,75.46,182,169.4,-93.93,-55.45
KARNATAKA,Vijayanagara,vijayanagara,2005-2006,Rabi,141.01,182,169.4,-28.38,-16.76
KARNATAKA,Vijayanagara,vijayanagara,2006-2007,Rabi,106.51,182,169.4,-62.89,-37.13
KARNATAKA,Vijayanagara,vijayanagara,2007-2008,Rabi,262.88,183,169.4,93.48,55.19
KARNATAKA,Vijayanagara,vijayanagara,2008-2009,Rabi,96.82,182,169.4,-72.57,-42.84
KARNATAKA,Vijayanagara,vijayanagara,2009-2010,Rabi,268.89,182,169.4,99.49,58.73
KARNATAKA,Vijayanagara,vijayanagara,2010-2011,Rabi,219.49,182,169.4,50.09,29.57
KARNATAKA,Vijayanagara,vijayanagara,2011-2012,Rabi,76.98,183,169.4,-92.42,-54.56
KARNATAKA,Vijayanagara,vijayanagara,2012-2013,Rabi,157.58,182,169.4,-11.82,-6.98
KARNATAKA,Vijayanagara,vijayanagara,2013-2014,Rabi,128.89,182,169.4,-40.51,-23.92
KARNATAKA,Vijayanagara,vijayanagara,2014-2015,Rabi,196.77,182,169.4,27.37,16.16
KARNATAKA,Vijayanagara,vijayanagara,2015-2016,Rabi,142.45,183,169.4,-26.95,-15.91
KARNATAKA,Vijayanagara,vijayanagara,2016-2017,Rabi,36.72,182,169.4,-132.68,-78.32
KARNATAKA,Vijayanagara,vijayanagara,2017-2018,Rabi,170.29,182,169.4,0.9,0.53
KARNATAKA,Vijayanagara,vijayanagara,2018-2019,Rabi,106.64,182,169.4,-62.76,-37.05
KARNATAKA,Vijayanagara,vijayanagara,2019-2020,Rabi,324.67,183,169.4,155.27,91.66
KARNATAKA,Vijayanagara,vijayanagara,2020-2021,Rabi,193.72,182,169.4,24.32,14.36
KARNATAKA,Vijayanagara,vijayanagara,2021-2022,Rabi,292.49,182,169.4,123.09,72.66
KARNATAKA,Vijayanagara,vijayanagara,2022-2023,Rabi,291.18,182,169.4,121.78,71.89
KARNATAKA,Vijayapura,vijayapura,1997-1998,Annual,466.42,365,586.7,-120.28,-20.5
KARNATAKA,Vijayapura,vijayapura,1998-1999,Annual,869.09,365,586.7,282.39,48.13
KARNATAKA,Vijayapura,vijayapura,1999-2000,Annual,482.59,365,586.7,-104.11,-17.75
KARNATAKA,Vijayapura,vijayapura,2000-2001,Annual,521.39,366,586.7,-65.31,-11.13
KARNATAKA,Vijayapura,vijayapura,2001-2002,Annual,518.15,365,586.7,-68.55,-11.68
KARNATAKA,Vijayapura,vijayapura,2002-2003,Annual,446.64,365,586.7,-140.06,-23.87
KARNATAKA,Vijayapura,vijayapura,2003-2004,Annual,375.74,365,586.7,-210.96,-35.96
KARNATAKA,Vijayapura,vijayapura,2004-2005,Annual,550.8,366,586.7,-35.9,-6.12
KARNATAKA,Vijayapura,vijayapura,2005-2006,Annual,600.15,365,586.7,13.45,2.29
KARNATAKA,Vijayapura,vijayapura,2006-2007,Annual,494.61,365,586.7,-92.09,-15.7
KARNATAKA,Vijayapura,vijayapura,2007-2008,Annual,635.26,365,586.7,48.56,8.28
KARNATAKA,Vijayapura,vijayapura,2008-2009,Annual,504.43,366,586.7,-82.27,-14.02
KARNATAKA,Vijayapura,vijayapura,2009-2010,Annual,935.91,365,586.7,349.2,59.52
KARNATAKA,Vijayapura,vijayapura,2010-2011,Annual,661.66,365,586.7,74.96,12.78
KARNATAKA,Vijayapura,vijayapura,2011-2012,Annual,591.35,365,586.7,4.65,0.79
KARNATAKA,Vijayapura,vijayapura,2012-2013,Annual,483.15,366,586.7,-103.56,-17.65
KARNATAKA,Vijayapura,vijayapura,2013-2014,Annual,622.38,365,586.7,35.68,6.08
KARNATAKA,Vijayapura,vijayapura,2014-2015,Annual,614.01,365,586.7,27.31,4.65
KARNATAKA,Vijayapura,vijayapura,2015-2016,Annual,427.93,365,586.7,-158.77,-27.06
KARNATAKA,Vijayapura,vijayapura,2016-2017,Annual,489.4,366,586.7,-97.3,-16.58
KARNATAKA,Vijayapura,vijayapura,2017-2018,Annual,676.99,365,586.7,90.29,15.39
KARNATAKA,Vijayapura,vijayapura,2018-2019,Annual,394.49,365,586.7,-192.21,-32.76
KARNATAKA,Vijayapura,vijayapura,2019-2020,Annual,606.26,365,586.7,19.56,3.33
KARNATAKA,Vijayapura,vijayapura,2020-2021,Annual,842.21,366,586.7,255.5,43.55
KARNATAKA,Vijayapura,vijayapura,2021-2022,Annual,742.07,365,586.7,155.37,26.48
KARNATAKA,Vijayapura,vijayapura,2022-2023,Annual,857.01,365,586.7,270.3,46.07
KARNATAKA,Vijayapura,vijayapura,2023-2024,Annual,430.85,365,586.7,-155.85,-26.56
KARNATAKA,Vijayapura,vijayapura,1997-1998,Kharif,265.45,122,396.56,-131.11,-33.06
KARNATAKA,Vijayapura,vijayapura,1998-1999,Kharif,601.69,122,396.56,205.14,51.73
KARNATAKA,Vijayapura,vijayapura,1999-2000,Kharif,247.77,122,396.56,-148.79,-37.52
KARNATAKA,Vijayapura,vijayapura,2000-2001,Kharif,372.44,122,396.56,-24.11,-6.08
KARNATAKA,Vijayapura,vijayapura,2001-2002,Kharif,315.58,122,396.56,-80.98,-20.42
KARNATAKA,Vijayapura,vijayapura,2002-2003,Kharif,222.9,122,396.56,-173.66,-43.79
KARNATAKA,Vijayapura,vijayapura,2003-2004,Kharif,297.45,122,396.56,-99.11,-24.99
KARNATAKA,Vijayapura,vijayapura,2004-2005,Kharif,375.24,122,396.56,-21.32,-5.38
KARNATAKA,Vijayapura,vijayapura,2005-2006,Kharif,395.53,122,396.56,-1.03,-0.26
KARNATAKA,Vijayapura,vijayapura,2006-2007,Kharif,306.39,122,396.56,-90.17,-22.74
KARNATAKA,Vijayapura,vijayapura,2007-2008,Kharif,564.44,122,396.56,167.88,42.33
KARNATAKA,Vijayapura,vijayapura,2008-2009,Kharif,296.71,122,396.56,-99.84,-25.18
KARNATAKA,Vijayapura,vijayapura,2009-2010,Kharif,564.39,122,396.56,167.83,42.32
KARNATAKA,Vijayapura,vijayapura,2010-2011,Kharif,476.09,122,396.56,79.53,20.06
KARNATAKA,Vijayapura,vijayapura,2011-2012,Kharif,417.14,122,396.56,20.58,5.19
KARNATAKA,Vijayapura,vijayapura,2012-2013,Kharif,306.01,122,396.56,-90.54,-22.83
KARNATAKA,Vijayapura,vijayapura,2013-2014,Kharif,457.66,122,396.56,61.1,15.41
KARNATAKA,Vijayapura,vijayapura,2014-2015,Kharif,386.6,122,396.56,-9.95,-2.51
KARNATAKA,Vijayapura,vijayapura,2015-2016,Kharif,291.38,122,396.56,-105.18,-26.52
KARNATAKA,Vijayapura,vijayapura,2016-2017,Kharif,411.69,122,396.56,15.14,3.82
KARNATAKA,Vijayapura,vijayapura,2017-2018,Kharif,495.41,122,396.56,98.85,24.93
KARNATAKA,Vijayapura,vijayapura,2018-2019,Kharif,249.61,122,396.56,-146.95,-37.06
KARNATAKA,Vijayapura,vijayapura,2019-2020,Kharif,397.33,122,396.56,0.77,0.19
KARNATAKA,Vijayapura,vijayapura,2020-2021,Kharif,565.66,122,396.56,169.1,42.64
KARNATAKA,Vijayapura,vijayapura,2021-2022,Kharif,529.11,122,396.56,132.55,33.43
KARNATAKA,Vijayapura,vijayapura,2022-2023,Kharif,580.14,122,396.56,183.59,46.29
KARNATAKA,Vijayapura,vijayapura,2023-2024,Kharif,317.25,122,396.56,-79.31,-20.0
KARNATAKA,Vijayapura,vijayapura,1997-1998,Rabi,157.07,182,132.24,24.83,18.78
KARNATAKA,Vijayapura,vijayapura,1998-1999,Rabi,247.29,182,132.24,115.05,87.0
KARNATAKA,Vijayapura,vijayapura,1999-2000,Rabi,137.31,183,132.24,5.07,3.83
KARNATAKA,Vijayapura,vijayapura,2000-2001,Rabi,98.56,182,132.24,-33.68,-25.47
KARNATAKA,Vijayapura,vijayapura,2001-2002,Rabi,191.61,182,132.24,59.37,44.9
KARNATAKA,Vijayapura,vijayapura,2002-2003,Rabi,199.19,182,132.24,66.95,50.63
KARNATAKA,Vijayapura,vijayapura,2003-2004,Rabi,60.17,183,132.24,-72.07,-54.5
KARNATAKA,Vijayapura,vijayapura,2004-2005,Rabi,59.91,182,132.24,-72.33,-54.7
KARNATAKA,Vijayapura,vijayapura,2005-2006,Rabi,106.52,182,132.24,-25.73,-19.45
KARNATAKA,Vijayapura,vijayapura,2006-2007,Rabi,95.72,182,132.24,-36.52,-27.61
KARNATAKA,Vijayapura,vijayapura,2007-2008,Rabi,127.45,183,132.24,-4.79,-3.63
KARNATAKA,Vijayapura,vijayapura,2008-2009,Rabi,73.9,182,132.24,-58.34,-44.12
KARNATAKA,Vijayapura,vijayapura,2009-2010,Rabi,292.83,182,132.24,160.59,121.44
KARNATAKA,Vijayapura,vijayapura,2010-2011,Rabi,143.32,182,132.24,11.08,8.38
KARNATAKA,Vijayapura,vijayapura,2011-2012,Rabi,82.6,183,132.24,-49.64,-37.54
KARNATAKA,Vijayapura,vijayapura,2012-2013,Rabi,178.4,182,132.24,46.16,34.91
KARNATAKA,Vijayapura,vijayapura,2013-2014,Rabi,152.09,182,132.24,19.85,15.01
KARNATAKA,Vijayapura,vijayapura,2014-2015,Rabi,100.7,182,132.24,-31.54,-23.85
KARNATAKA,Vijayapura,vijayapura,2015-2016,Rabi,64.4,183,132.24,-67.84,-51.3
KARNATAKA,Vijayapura,vijayapura,2016-2017,Rabi,29.21,182,132.24,-103.04,-77.91
KARNATAKA,Vijayapura,vijayapura,2017-2018,Rabi,145.42,182,132.24,13.18,9.97
KARNATAKA,Vijayapura,vijayapura,2018-2019,Rabi,39.04,182,132.24,-93.2,-70.48
KARNATAKA,Vijayapura,vijayapura,2019-2020,Rabi,186.68,183,132.24,54.44,41.16
KARNATAKA,Vijayapura,vijayapura,2020-2021,Rabi,187.3,182,132.24,55.06,41.63
KARNATAKA,Vijayapura,vijayapura,2021-2022,Rabi,114.71,182,132.24,-17.53,-13.25
KARNATAKA,Vijayapura,vijayapura,2022-2023,Rabi,166.87,182,132.24,34.62,26.18
TELANGANA,WANPARTI,wanparti,1997-1998,Annual,682.48,365,747.02,-64.54,-8.64
TELANGANA,WANPARTI,wanparti,1998-1999,Annual,715.67,365,747.02,-31.35,-4.2
TELANGANA,WANPARTI,wanparti,1999-2000,Annual,505.26,365,747.02,-241.77,-32.36
TELANGANA,WANPARTI,wanparti,2000-2001,Annual,840.01,366,747.02,92.99,12.45
TELANGANA,WANPARTI,wanparti,2001-2002,Annual,773.93,365,747.02,26.9,3.6
TELANGANA,WANPARTI,wanparti,2002-2003,Annual,707.99,365,747.02,-39.03,-5.22
TELANGANA,WANPARTI,wanparti,2003-2004,Annual,562.65,365,747.02,-184.37,-24.68
TELANGANA,WANPARTI,wanparti,2004-2005,Annual,459.02,366,747.02,-288.0,-38.55
TELANGANA,WANPARTI,wanparti,2005-2006,Annual,972.64,365,747.02,225.62,30.2
TELANGANA,WANPARTI,wanparti,2006-2007,Annual,728.0,365,747.02,-19.02,-2.55
TELANGANA,WANPARTI,wanparti,2007-2008,Annual,1018.02,365,747.02,271.0,36.28
TELANGANA,WANPARTI,wanparti,2008-2009,Annual,753.79,366,747.02,6.76,0.91
TELANGANA,WANPARTI,wanparti,2009-2010,Annual,717.72,365,747.02,-29.3,-3.92
TELANGANA,WANPARTI,wanparti,2010-2011,Annual,768.45,365,747.02,21.43,2.87
TELANGANA,WANPARTI,wanparti,2011-2012,Annual,517.88,365,747.02,-229.15,-30.67
TELANGANA,WANPARTI,wanparti,2012-2013,Annual,613.99,366,747.02,-133.04,-17.81
TELANGANA,WANPARTI,wanparti,2013-2014,Annual,1038.23,365,747.02,291.21,38.98
TELANGANA,WANPARTI,wanparti,2014-2015,Annual,752.6,365,747.02,5.58,0.75
TELANGANA,WANPARTI,wanparti,2015-2016,Annual,701.06,365,747.02,-45.97,-6.15
TELANGANA,WANPARTI,wanparti,2016-2017,Annual,756.55,366,747.02,9.53,1.28
TELANGANA,WANPARTI,wanparti,2017-2018,Annual,685.1,365,747.02,-61.93,-8.29
TELANGANA,WANPARTI,wanparti,2018-2019,Annual,549.93,365,747.02,-197.1,-26.38
TELANGANA,WANPARTI,wanparti,2019-2020,Annual,787.12,365,747.02,40.09,5.37
TELANGANA,WANPARTI,wanparti,2020-2021,Annual,1305.28,366,747.02,558.26,74.73
TELANGANA,WANPARTI,wanparti,2021-2022,Annual,743.5,365,747.02,-3.52,-0.47
TELANGANA,WANPARTI,wanparti,2022-2023,Annual,862.94,365,747.02,115.91,15.52
TELANGANA,WANPARTI,wanparti,2023-2024,Annual,649.81,365,747.02,-97.21,-13.01
TELANGANA,WANPARTI,wanparti,1997-1998,Kharif,448.36,122,536.86,-88.5,-16.48
TELANGANA,WANPARTI,wanparti,1998-1999,Kharif,464.57,122,536.86,-72.29,-13.47
TELANGANA,WANPARTI,wanparti,1999-2000,Kharif,398.3,122,536.86,-138.56,-25.81
TELANGANA,WANPARTI,wanparti,2000-2001,Kharif,681.52,122,536.86,144.66,26.95
TELANGANA,WANPARTI,wanparti,2001-2002,Kharif,470.88,122,536.86,-65.99,-12.29
TELANGANA,WANPARTI,wanparti,2002-2003,Kharif,424.4,122,536.86,-112.47,-20.95
TELANGANA,WANPARTI,wanparti,2003-2004,Kharif,441.48,122,536.86,-95.39,-17.77
TELANGANA,WANPARTI,wanparti,2004-2005,Kharif,252.11,122,536.86,-284.75,-53.04
TELANGANA,WANPARTI,wanparti,2005-2006,Kharif,616.29,122,536.86,79.43,14.79
TELANGANA,WANPARTI,wanparti,2006-2007,Kharif,486.62,122,536.86,-50.25,-9.36
TELANGANA,WANPARTI,wanparti,2007-2008,Kharif,863.2,122,536.86,326.33,60.79
TELANGANA,WANPARTI,wanparti,2008-2009,Kharif,492.56,122,536.86,-44.31,-8.25
TELANGANA,WANPARTI,wanparti,2009-2010,Kharif,465.57,122,536.86,-71.3,-13.28
TELANGANA,WANPARTI,wanparti,2010-2011,Kharif,631.95,122,536.86,95.09,17.71
TELANGANA,WANPARTI,wanparti,2011-2012,Kharif,381.8,122,536.86,-155.06,-28.88
TELANGANA,WANPARTI,wanparti,2012-2013,Kharif,486.46,122,536.86,-50.41,-9.39
TELANGANA,WANPARTI,wanparti,2013-2014,Kharif,680.68,122,536.86,143.81,26.79
TELANGANA,WANPARTI,wanparti,2014-2015,Kharif,516.15,122,536.86,-20.71,-3.86
TELANGANA,WANPARTI,wanparti,2015-2016,Kharif,391.66,122,536.86,-145.2,-27.05
TELANGANA,WANPARTI,wanparti,2016-2017,Kharif,699.16,122,536.86,162.3,30.23
TELANGANA,WANPARTI,wanparti,2017-2018,Kharif,475.81,122,536.86,-61.05,-11.37
TELANGANA,WANPARTI,wanparti,2018-2019,Kharif,446.03,122,536.86,-90.83,-16.92
TELANGANA,WANPARTI,wanparti,2019-2020,Kharif,580.07,122,536.86,43.2,8.05
TELANGANA,WANPARTI,wanparti,2020-2021,Kharif,1085.12,122,536.86,548.26,102.12
TELANGANA,WANPARTI,wanparti,2021-2022,Kharif,523.09,122,536.86,-13.77,-2.57
TELANGANA,WANPARTI,wanparti,2022-2023,Kharif,610.03,122,536.86,73.17,13.63
TELANGANA,WANPARTI,wanparti,2023-2024,Kharif,481.46,122,536.86,-55.41,-10.32
TELANGANA,WANPARTI,wanparti,1997-1998,Rabi,110.83,182,151.09,-40.26,-26.65
TELANGANA,WANPARTI,wanparti,1998-1999,Rabi,205.8,182,151.09,54.71,36.21
TELANGANA,WANPARTI,wanparti,1999-2000,Rabi,45.89,183,151.09,-105.2,-69.63
TELANGANA,WANPARTI,wanparti,2000-2001,Rabi,79.56,182,151.09,-71.53,-47.34
TELANGANA,WANPARTI,wanparti,2001-2002,Rabi,295.74,182,151.09,144.65,95.73
TELANGANA,WANPARTI,wanparti,2002-2003,Rabi,241.23,182,151.09,90.14,59.66
TELANGANA,WANPARTI,wanparti,2003-2004,Rabi,91.13,183,151.09,-59.96,-39.69
TELANGANA,WANPARTI,wanparti,2004-2005,Rabi,132.34,182,151.09,-18.75,-12.41
TELANGANA,WANPARTI,wanparti,2005-2006,Rabi,297.43,182,151.09,146.34,96.86
TELANGANA,WANPARTI,wanparti,2006-2007,Rabi,111.9,182,151.09,-39.19,-25.94
TELANGANA,WANPARTI,wanparti,2007-2008,Rabi,193.33,183,151.09,42.24,27.96
TELANGANA,WANPARTI,wanparti,2008-2009,Rabi,100.62,182,151.09,-50.48,-33.41
TELANGANA,WANPARTI,wanparti,2009-2010,Rabi,186.13,182,151.09,35.04,23.19
TELANGANA,WANPARTI,wanparti,2010-2011,Rabi,87.11,182,151.09,-63.98,-42.35
TELANGANA,WANPARTI,wanparti,2011-2012,Rabi,57.22,183,151.09,-93.87,-62.13
TELANGANA,WANPARTI,wanparti,2012-2013,Rabi,100.5,182,151.09,-50.59,-33.48
TELANGANA,WANPARTI,wanparti,2013-2014,Rabi,329.69,182,151.09,178.6,118.2
TELANGANA,WANPARTI,wanparti,2014-2015,Rabi,127.12,182,151.09,-23.97,-15.87
TELANGANA,WANPARTI,wanparti,2015-2016,Rabi,169.2,183,151.09,18.11,11.99
TELANGANA,WANPARTI,wanparti,2016-2017,Rabi,21.39,182,151.09,-129.7,-85.84
TELANGANA,WANPARTI,wanparti,2017-2018,Rabi,161.07,182,151.09,9.97,6.6
TELANGANA,WANPARTI,wanparti,2018-2019,Rabi,78.1,182,151.09,-73.0,-48.31
TELANGANA,WANPARTI,wanparti,2019-2020,Rabi,161.01,183,151.09,9.91,6.56
TELANGANA,WANPARTI,wanparti,2020-2021,Rabi,189.93,182,151.09,38.84,25.7
TELANGANA,WANPARTI,wanparti,2021-2022,Rabi,168.68,182,151.09,17.59,11.64
TELANGANA,WANPARTI,wanparti,2022-2023,Rabi,185.45,182,151.09,34.35,22.74
TELANGANA,WARANGAL,warangal,1997-1998,Annual,637.99,365,1082.02,-444.03,-41.04
TELANGANA,WARANGAL,warangal,1998-1999,Annual,696.06,365,1082.02,-385.96,-35.67
TELANGANA,WARANGAL,warangal,1999-2000,Annual,1037.19,365,1082.02,-44.83,-4.14
TELANGANA,WARANGAL,warangal,2000-2001,Annual,1208.89,366,1082.02,126.87,11.72
TELANGANA,WARANGAL,warangal,2001-2002,Annual,798.35,365,1082.02,-283.67,-26.22
TELANGANA,WARANGAL,warangal,2002-2003,Annual,851.21,365,1082.02,-230.81,-21.33
TELANGANA,WARANGAL,warangal,2003-2004,Annual,883.91,365,1082.02,-198.11,-18.31
TELANGANA,WARANGAL,warangal,2004-2005,Annual,811.94,366,1082.02,-270.08,-24.96
TELANGANA,WARANGAL,warangal,2005-2006,Annual,993.68,365,1082.02,-88.34,-8.16
TELANGANA,WARANGAL,warangal,2006-2007,Annual,972.52,365,1082.02,-109.5,-10.12
TELANGANA,WARANGAL,warangal,2007-2008,Annual,898.11,365,1082.02,-183.91,-17.0
TELANGANA,WARANGAL,warangal,2008-2009,Annual,1294.69,366,1082.02,212.67,19.66
TELANGANA,WARANGAL,warangal,2009-2010,Annual,700.97,365,1082.02,-381.05,-35.22
TELANGANA,WARANGAL,warangal,2010-2011,Annual,1400.86,365,1082.02,318.84,29.47
TELANGANA,WARANGAL,warangal,2011-2012,Annual,763.62,365,1082.02,-318.4,-29.43
TELANGANA,WARANGAL,warangal,2012-2013,Annual,1272.72,366,1082.02,190.7,17.62
TELANGANA,WARANGAL,warangal,2013-2014,Annual,1212.36,365,1082.02,130.34,12.05
TELANGANA,WARANGAL,warangal,2014-2015,Annual,733.88,365,1082.02,-348.14,-32.18
TELANGANA,WARANGAL,warangal,2015-2016,Annual,1118.05,365,1082.02,36.03,3.33
TELANGANA,WARANGAL,warangal,2016-2017,Annual,1228.85,366,1082.02,146.83,13.57
TELANGANA,WARANGAL,warangal,2017-2018,Annual,1109.23,365,1082.02,27.21,2.51
TELANGANA,WARANGAL,warangal,2018-2019,Annual,1005.03,365,1082.02,-76.99,-7.12
TELANGANA,WARANGAL,warangal,2019-2020,Annual,1232.76,365,1082.02,150.74,13.93
TELANGANA,WARANGAL,warangal,2020-2021,Annual,1999.0,366,1082.02,916.98,84.75
TELANGANA,WARANGAL,warangal,2021-2022,Annual,1423.48,365,1082.02,341.46,31.56
TELANGANA,WARANGAL,warangal,2022-2023,Annual,1445.62,365,1082.02,363.6,33.6
TELANGANA,WARANGAL,warangal,2023-2024,Annual,1483.58,365,1082.02,401.56,37.11
TELANGANA,WARANGAL,warangal,1997-1998,Kharif,398.66,122,882.58,-483.92,-54.83
TELANGANA,WARANGAL,warangal,1998-1999,Kharif,603.55,122,882.58,-279.03,-31.62
TELANGANA,WARANGAL,warangal,1999-2000,Kharif,901.43,122,882.58,18.85,2.14
TELANGANA,WARANGAL,warangal,2000-2001,Kharif,1089.2,122,882.58,206.62,23.41
TELANGANA,WARANGAL,warangal,2001-2002,Kharif,671.91,122,882.58,-210.67,-23.87
TELANGANA,WARANGAL,warangal,2002-2003,Kharif,727.71,122,882.58,-154.87,-17.55
TELANGANA,WARANGAL,warangal,2003-2004,Kharif,667.87,122,882.58,-214.71,-24.33
TELANGANA,WARANGAL,warangal,2004-2005,Kharif,569.09,122,882.58,-313.49,-35.52
TELANGANA,WARANGAL,warangal,2005-2006,Kharif,734.76,122,882.58,-147.82,-16.75
TELANGANA,WARANGAL,warangal,2006-2007,Kharif,760.89,122,882.58,-121.69,-13.79
TELANGANA,WARANGAL,warangal,2007-2008,Kharif,797.94,122,882.58,-84.64,-9.59
TELANGANA,WARANGAL,warangal,2008-2009,Kharif,990.11,122,882.58,107.53,12.18
TELANGANA,WARANGAL,warangal,2009-2010,Kharif,505.7,122,882.58,-376.88,-42.7
TELANGANA,WARANGAL,warangal,2010-2011,Kharif,1146.43,122,882.58,263.85,29.89
TELANGANA,WARANGAL,warangal,2011-2012,Kharif,691.96,122,882.58,-190.62,-21.6
TELANGANA,WARANGAL,warangal,2012-2013,Kharif,1007.22,122,882.58,124.64,14.12
TELANGANA,WARANGAL,warangal,2013-2014,Kharif,936.78,122,882.58,54.2,6.14
TELANGANA,WARANGAL,warangal,2014-2015,Kharif,566.85,122,882.58,-315.73,-35.77
